participant_id,context,n_early,n_late,rho_early,rho_late,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance,early_predicts_late_mse,early_predicts_late_skill,bin_clicks
P37,1,11,11,0.46772189633236033,0.5598811120169056,0.6735981581381983,41.42346772605571,47.867989089937446,0.09215921568454527,0.09215921568454527,2.2693701105753625,4.156830841548023,-0.12730703757850192,10
P37,2,11,12,0.69271185518795,1.5360532914021985,0.03280060736976739,52.99873693378452,52.99873693378452,1.014916477290227,0.8433414362142485,4.031658253643508,1.4168435240684591,0.12958712323842425,10
P37,3,11,11,0.3975707124313238,0.6035063364652352,0.005496545786153017,24.631500486250253,24.631500486250253,0.6964846721093637,0.2059356240339114,3.8283119250790243,2.2384850503504903,0.4915412824769939,10
P37,4,9,10,0.6368481912634203,0.7561621681136896,0.7204342928631265,43.909651891830755,43.909651891830755,0.6879604516682738,0.11931397685026934,3.698136030459061,3.51746734427541,-0.5271894665509325,10
P38,1,12,12,0.5853941457881204,0.7976464510094726,0.23345218302365175,76.48611270373765,76.48611270373765,0.2667220633256106,0.2122523052213522,2.7441928962332667,0.79975651538281,0.3772462197145714,10
P38,2,14,15,0.7103747742407489,0.7871069666810501,0.6914088358997672,35.12638166584247,35.12638166584247,1.4007731520531415,0.07673219244030116,2.337015124315541,1.5559069041382396,0.6421071878681492,10
P38,3,15,15,0.5431008506365751,0.5465196826864482,0.12800961603796573,82.64540926118183,82.64540926118183,0.34414744007105674,0.003418832049873144,1.7282305698507605,2.011543869372669,0.4808911809598029,10
P38,4,15,16,0.6717004230378054,0.6702169361275677,0.10307222768135069,52.3801130004461,68.6249196807784,0.0014834869102376969,0.0014834869102376969,1.8024952071887264,0.8799312116183833,0.3021333120923332,10
P39,1,10,10,0.31426806649754013,0.26376642990460253,0.8223598514073158,28.00222542323048,33.5596024234584,0.050501636592937604,0.050501636592937604,0.5868627781144184,0.40553081680516,0.6479431357528416,10
P39,2,11,11,0.4767598421873137,0.4060764935006636,0.21329039030097113,77.52762484055087,77.52762484055087,0.7425213537768613,0.0706833486866501,1.0373748648124446,2.124533945860959,0.39638795032036045,10
P39,3,11,11,0.3655103082803267,0.41448763403216393,0.6470669048479839,49.67917763308832,49.67917763308832,0.37483213880999633,0.04897732575183722,0.9262823263065323,2.6921536433799504,0.2815149841114397,10
P39,4,12,13,0.2451574504742667,0.29047461900389215,0.5951366069750893,16.13416215758291,16.13416215758291,0.41027975078304174,0.045317168529625446,0.8896590702734372,1.360469305974131,0.22714247962709055,10
P40,1,7,8,0.370615493737437,0.34530174371359484,0.4254216688565288,53.26334239280452,82.81916624773882,0.025313750023842174,0.025313750023842174,0.7941523037361625,2.3075130062280627,0.15069019458910682,10
P40,2,8,8,0.2829887303812975,0.5129539282611679,0.9320894858657438,49.48594206978461,84.53049523048013,0.7959426586424654,0.2299651978798704,1.2174923086609468,2.962989530542497,0.2378825882860115,10
P40,3,9,9,0.21221764773189133,0.46014859372289707,0.40609203897644647,64.89845755879313,64.89845755879313,0.6580074590378677,0.24793094599100574,2.0825469024647285,25.699815441623873,-0.3345927213666078,10
P40,4,6,7,0.3813352628301589,0.18897460055811863,0.4219719380245008,39.87786845060362,39.87786845060362,0.45968165455362364,0.19236066227204027,0.7839242645167567,3.1985997633702987,-1.2117973060792182,10
P41,1,9,10,0.2741528920993744,0.3429433032242024,0.5551672735857364,51.62345002952253,51.62345002952253,0.13131018941026462,0.06879041112482803,0.9218048475928082,2.5962421362737222,0.47718087199072035,10
P41,2,12,12,0.33471826813379724,0.37426407200711465,0.49245128303716007,50.76510090088189,67.58396721914748,0.7089823401409119,0.03954580387331741,0.9690925572003022,2.1748080428377254,0.30948790158567985,10
P41,3,12,12,0.1925140138376039,0.3825397534159723,0.45771160216854234,62.61654004247839,62.61654004247839,0.4365508077246742,0.1900257395783684,0.5215977727182355,0.5864563921050899,0.6400756363152064,10
P41,4,12,12,0.34044305604391806,0.2163772925103401,0.5973032444727604,45.089806499541226,45.089806499541226,0.47460699773571086,0.12406576353357796,0.8521425125617119,3.021372473707648,0.33197791724549497,10
P42,1,7,8,0.22566127824262647,0.15109597251734375,0.2856143949701861,73.40442258136,73.40442258136,0.08199418297023667,0.07456530572528272,0.8175472460464862,1.0556611546312007,0.42791209261335605,10
P42,2,9,9,0.3906231497744027,0.29771444907017464,0.7134462309901127,12.709223548884273,12.709223548884273,0.47177068827777097,0.09290870070422808,0.5964588381446918,1.2219671752433086,0.4448953441546859,10
P42,3,10,10,0.3922890444908974,0.22125528908050465,0.1468361229970144,56.57296011711837,56.57296011711837,0.347152566244149,0.17103375541039276,1.1869408941660868,1.9731297236832717,0.3404033504401096,10
P42,4,7,8,0.2602802566230814,0.28777744911556563,0.6656679752537671,48.26640894373011,48.26640894373011,0.4149582558587084,0.027497192492484224,0.7974973823718803,2.4785420158532308,-0.23334690505835387,10
P43,1,9,9,0.33310021154038866,0.3688979493993559,0.06411314048331179,51.48829764052025,62.55724704571792,0.03579773785896723,0.03579773785896723,1.2989478934488066,7.378704732268174,-0.23997660405983434,10
P43,2,8,9,0.3237407644048842,0.6618799266402836,0.3944085045328832,47.464433053176286,74.69371628832607,0.3381391622353994,0.3381391622353994,1.086550375317778,2.931510921479078,-0.42898351094166176,10
P43,3,9,10,0.3312239929104132,0.19761944531637574,0.3067192086177121,58.25749139901899,58.25749139901899,0.41463900123558134,0.13360454759403748,0.7805338848866693,0.7859278034653385,0.3444495109594864,10
P43,4,10,11,0.1851110806505003,0.2847159946739959,0.18748952350703965,79.19368822139414,79.19368822139414,0.2212254885440581,0.09960491402349558,0.94632554043094,2.6125475397921387,0.318978700770144,10
P44,1,14,14,0.21139010048115356,0.5427246088931224,0.9073045260812574,36.08198139385965,65.19255497831804,0.33133450841196876,0.33133450841196876,0.5508518413613074,1.0732750405919391,0.6163068532926843,10
P44,2,14,15,0.36309686064483976,0.23587557875006612,0.9427143135499455,16.77354244954181,16.77354244954181,0.3405044484184593,0.12722128189477364,0.9681206743523496,0.7403858905269511,0.5315073197327193,10
P44,3,14,15,0.3708851510192675,0.22989445891893687,0.6081389216908286,18.690725004941527,18.690725004941527,0.2823876646347626,0.14099069210033063,1.199976488847733,1.4445568683063807,0.4371480909738462,10
P44,4,14,15,0.32896731708252286,0.32894234024993474,0.8396185190434813,35.698737159366395,52.15260873816065,0.6579096573324577,2.4976832588119446e-05,1.101372451684063,1.696414011649087,0.5281842060439919,10
P45,1,8,8,0.2761365552272561,0.38290555245965313,0.28728715234389574,72.479969974895,72.479969974895,0.658014798269073,0.10676899723239702,0.7564346637059862,2.7192009625030775,-0.06536982429485017,10
P45,2,9,10,0.19192760664684524,0.2926109046305911,0.25659039041490295,71.73037025208548,71.73037025208548,0.44489559529683087,0.10068329798374584,1.0483603782283246,2.4052362370866596,0.41299159393661145,10
P45,3,10,11,0.20684749630626684,0.27984651412518674,0.7982844339381405,24.99349658279249,24.99349658279249,0.2418375372010673,0.0729990178189199,0.7067010996209238,1.7922619175087433,0.36971383463117213,10
P45,4,9,10,0.337163064995134,0.3444463739557558,0.627064050115018,63.28823613635869,78.01463395571723,0.6816094389508898,0.007283308960621793,0.937818053688417,1.2847852709540786,0.3965561819868304,10
P46,1,14,15,0.5044553180331909,0.3329397272444839,0.19605184445336538,72.19685974590743,72.19685974590743,0.20531361360711053,0.17151559078870698,0.9806716380873841,1.7635410964217404,0.20935614867304897,10
P46,2,13,13,0.28385791913364256,0.2629671160209323,0.19434096165782808,30.716502306840383,30.716502306840383,0.3733079373138924,0.020890803112710243,0.5945654980230437,1.0896022796792995,0.5361655588500407,10
P46,3,12,13,0.3176811469068136,0.31909518792174446,0.01454665381721107,22.210671763750828,22.210671763750828,0.5189013608119377,0.0014140410149308669,0.7975134502443085,1.3633961058694293,0.366901332571949,10
P46,4,13,14,0.2975770042675836,0.39148279096911126,0.3076483895348698,47.662539841898784,47.662539841898784,0.5968257122088452,0.09390578670152766,0.9806824543712288,1.2442634751560104,0.15540907311249663,10
P47,1,15,16,0.2991058256461815,0.41476474173563266,0.3508713598853549,69.45937936525893,69.45937936525893,0.4365214141151549,0.11565891608945117,0.8037585204481286,4.188319760229772,0.09919026806480424,10
P47,2,13,13,0.2073110716724121,0.16742655803241485,0.412326864392913,27.527812304040786,27.527812304040786,0.2279317598278172,0.03988451363999726,0.5357694130457519,0.5669444267518379,0.5227825310900418,10
P47,3,14,14,0.38174607563419943,0.3207771259517463,0.0067788535343018125,45.276072003203616,81.08228230697942,0.7025232015859457,0.060968949682453144,0.7947069922085621,1.2032158571312406,0.40445529996114715,10
P47,4,15,15,0.3821715971187157,0.27039495156388743,0.9445846807242622,12.165071028287452,12.165071028287452,0.2596205164162215,0.11177664555482825,0.604549194294646,0.7763101738376779,0.3792596008153455,10
P48,1,10,11,0.35508202518549004,0.18659831493068535,0.26917214381697224,52.561134662692425,52.561134662692425,0.5148693204548863,0.16848371025480469,0.7724053027635269,0.5046873846988903,0.4804353423472958,10
P48,2,12,12,0.42487058339464595,0.6860465259946644,0.5992874818710063,26.12895737649292,26.12895737649292,1.080485840289012,0.2611759426000185,1.5094149651715942,4.910366307894641,-0.7042143328749286,10
P48,3,8,8,0.2415262876840017,0.36513055380217563,0.9729824883549845,13.13902903517981,13.13902903517981,0.4233994878855103,0.12360426611817393,0.6005820815284566,0.908118560750841,0.476144459194519,10
P48,4,5,6,0.38218561426855013,0.3738061524721326,0.06466055348189542,63.70682605227804,86.24963808363215,0.7559917667406828,0.00837946179641752,0.7617060847437793,1.2220969856246868,0.39838525348796117,10
P49,1,9,9,0.6933337880084408,0.6634204952480888,0.36360484679234745,68.67825221292223,68.67825221292223,0.5684681794409717,0.02991329276035204,2.1984467856680197,3.9911848257965894,-0.26185389153560434,10
P49,2,12,13,0.6792482393377332,0.8672682340105715,0.32053387730241484,55.2135245407772,87.02913508602694,1.5465164733483046,0.18801999467283836,2.4451853948249065,9.439055313959347,-1.4287810374155092,10
P49,3,14,14,0.42825794335765766,0.5191923621902044,0.5820239354415351,68.58597542159221,87.00049183393845,0.947450305547862,0.09093441883254672,2.341745620607361,1.4145964811325646,0.49550053732104304,10
P49,4,5,6,0.824660675994612,0.718903879904042,0.860177055900254,30.663531468332753,30.663531468332753,0.3521397714899972,0.10575679609056998,5.0047574120943485,0.7656500948138737,-0.5107400973753013,10
P50,1,12,13,0.21345898914064831,0.252900730217391,0.6685706582188718,46.54826524202184,46.54826524202184,0.43514567329449166,0.0394417410767427,0.7777437098319584,1.5073793692216824,-0.5854733324557475,10
P50,2,12,12,0.3302445882918653,0.5059912639559478,0.8489494974611653,44.7545743229322,83.77177870507263,0.17574667566408253,0.17574667566408253,0.8351265055581906,2.223091771778278,0.5084691387279274,10
P50,3,12,12,0.47275103462425794,0.3045224905772301,0.7978225343382318,53.88166916381053,86.37983779975376,0.16822854404702786,0.16822854404702786,0.7362628034203224,1.6815069130170865,0.44745687498434894,10
P50,4,12,12,0.2853679577078026,0.19102745652711775,0.46231085176066183,41.933546013202296,41.933546013202296,0.45172315282726094,0.09434050118068485,0.9844280795333678,2.0411976591645735,0.13972866098536185,10
P51,1,11,12,0.4107204799339559,0.28125925398061524,0.00015446672522051452,50.343483363386795,70.34400401707134,0.12946122595334064,0.12946122595334064,0.7465763267793671,0.7521849425978205,0.59424532738042,10
P51,2,11,12,0.5409210806050062,0.22633491567509084,0.7592563754857204,21.194575586527428,22.542881839873885,0.31458616492991537,0.31458616492991537,0.8399753132243306,0.6905697925802247,0.38172977417438503,10
P51,3,11,12,0.38894098006124284,0.38054880276427683,0.5908399742812717,48.990315635109084,48.990315635109084,0.40372020574585077,0.008392177296966008,1.1657459347940575,1.831129006458651,0.6125297097908498,10
P51,4,11,11,0.3296160238045952,0.28808333429388183,0.8144554816930784,43.098857258629664,56.23607190170992,0.04153268951071337,0.04153268951071337,0.6244090017430093,1.1450952769920302,0.46862255349197623,10
P52,1,11,12,0.24290572850338082,0.1181384487889126,0.040391308725604376,87.68511875129353,87.68511875129353,0.20623630975776952,0.12476727971446823,0.7124200374046639,0.7271667854657234,0.2026166178626302,10
P52,2,12,13,0.3426023946159122,0.3479524727894934,0.7092209152880786,44.828437839070105,44.828437839070105,0.3460079672130441,0.005350078173581241,0.7509471139489969,1.6162358043893585,0.5372889466697612,10
P52,3,12,13,0.3003442581025036,0.30002456654886134,0.3361466524851478,31.820813107847698,31.820813107847698,0.46100086972622895,0.000319691553642254,0.665869206353372,1.417644370927711,0.10618442662366578,10
P52,4,13,13,0.2805518822775138,0.12669120115079938,0.6599562874099172,44.3271710954681,47.779765535158354,0.40724308342831317,0.15386068112671444,0.6589681184824451,1.1772835148372698,0.05995145811625291,10
P53,1,12,13,0.1808927846600003,0.36380642792356666,0.8223869868614904,27.483074499071254,48.82035841283533,0.18291364326356635,0.18291364326356635,0.6497415847804547,0.7484395561475341,0.6465718645784957,10
P53,2,12,13,0.37024033866824424,0.1970979822122238,0.9560379302297348,43.14109479466231,75.73320644830876,0.5673383208804681,0.17314235645602044,0.723365828128322,0.6662406836093318,0.22180313278844088,10
P53,3,14,15,0.5623092125831808,0.4991572685718591,0.7696001156842466,36.02577742730929,64.80790451293325,0.06315194401132168,0.06315194401132168,0.5862698892225547,1.0505459337528147,0.6525079079925369,10
P53,4,13,13,0.16326854463874838,0.3920005609895885,0.278591730716918,49.0151538232817,67.58127333409607,0.22873201635084014,0.22873201635084014,0.957093971845555,1.7127573170898422,0.3420750808079138,10
P54,1,6,6,0.1709663002354232,0.41505847404998103,0.11125758625346671,83.6121850248382,83.6121850248382,0.2829410228870454,0.24409217381455783,1.1156254663240397,11.054233992316512,-0.3157167872138038,10
P54,2,7,7,0.20374601851408095,0.6757509515860275,0.4159145476346657,65.42307688519647,65.42307688519647,0.4822829385882037,0.4720049330719466,1.7887932112431009,23.874735697382057,-0.0542484951963631,10
P54,3,6,6,0.26240125284095306,0.0925754111081194,0.6088734565700284,52.49190895919087,52.49190895919087,0.17085888930200482,0.16982584173283366,0.5218784272149172,1.4254323811982665,-0.121286341702602,10
P54,4,5,6,0.35762841100867193,0.8324909545194632,0.7062181737602784,48.326394664270204,65.99351351974575,0.47486254351079127,0.47486254351079127,0.7918258477503711,4.611703418803152,0.45481355164432047,10
P55,1,11,12,0.2899066724375198,0.3118356495103748,0.3843019106043344,15.121982356925193,15.121982356925193,0.43481157422958017,0.021928977072855016,1.2662354384408956,9.184516518643717,-0.08572278020372748,10
P55,2,12,13,0.30865492782758147,0.2752483590521068,0.4880666040591263,19.45837393837288,19.45837393837288,0.53663034796009,0.033406568775474654,0.8979971856086407,1.1829472998426476,0.2767017616917178,10
P55,3,12,13,0.3515770933392866,0.28758778921271194,0.4616785948245718,57.21618842269879,57.21618842269879,0.5201965960590869,0.06398930412657466,0.9917687456250012,0.8070604591536517,0.3674256950087693,10
P55,4,7,8,0.7756291771486968,0.4671407459670379,0.5814059351639691,51.18769535590205,83.0196105054793,1.2427699231157348,0.3084884311816589,1.244376065053455,3.841735816817212,0.15726517912152027,10
P56,1,13,13,0.18459402795257074,0.3843049697686123,0.18479998629117628,78.78987148745814,78.78987148745814,0.5671083833070791,0.19971094181604154,0.7068869267170887,1.4121603341587616,0.25929158490240733,10
P56,2,13,14,0.39979693057488963,0.2235936655454296,0.30017880718498174,72.53165698943418,72.53165698943418,0.4580661481234553,0.17620326502946004,0.5350376092526212,1.3398684105065428,0.3777315659058147,10
P56,3,14,14,0.3081448817098407,0.31379197262055736,0.5616045998185157,48.09951374372433,48.09951374372433,0.16034677937125952,0.0056470909107166345,0.6950698412386604,0.9771755670097723,0.5967696161180143,10
P56,4,14,14,0.3342324084022698,0.33904582926285953,0.2104770044413904,54.1006785056069,54.1006785056069,0.18172322764362703,0.004813420860589723,0.9770187018899474,1.0588519274070707,0.4302882018276053,10
P57,1,11,12,0.29997658715263753,0.22450205367301443,0.6371738104018747,49.2716138689684,49.2716138689684,0.39220411406309696,0.0754745334796231,0.9870812860006571,1.051254867029187,0.37442713398755956,10
P57,2,11,12,0.25775629403163985,0.18722372064575218,0.07240793377168868,76.8132811971293,76.8132811971293,0.39704690122450353,0.07053257338588767,0.7943017320851216,1.377171698435028,0.13544642664156548,10
P57,3,11,12,0.4297351947045752,0.17374063035883186,0.2114597847274191,27.922416215410962,27.922416215410962,0.5503113305602735,0.25599456434574336,0.93133033483996,1.4139235274869169,0.04944789461467636,10
P57,4,11,12,0.3456484936889537,0.3539306915971723,0.6247818457616934,18.907035024329932,18.907035024329932,0.6707413750694914,0.008282197908218603,0.9430471596218143,1.9438019138747507,0.3313388090463034,10
P58,1,10,11,0.49487910609111396,0.33426748480846685,0.734534798163611,36.62094785294309,36.62094785294309,0.22457362105843104,0.1606116212826471,0.7197090588692192,2.8327361273993703,0.46298041443869653,10
P58,2,11,11,0.34545933754762564,0.2961113192494258,0.8242817473050098,25.1359563002664,44.36850956469108,0.04934801829819985,0.04934801829819985,0.346350062039603,0.6963634749801556,0.4980430658145647,10
P58,3,10,11,0.5426565525843132,0.3161303525548686,0.8727542590587755,39.17799344785839,52.78000579836581,0.22652620002944462,0.22652620002944462,0.6806380197631003,0.6933760253115934,0.5955479060506081,10
P58,4,9,9,0.1778895189826438,0.09562957640032105,0.13167452008141026,38.46740404764642,38.46740404764642,0.23581063154910756,0.08225994258232275,0.49126284354130695,0.5321843826386484,0.22933143216842122,10
P59,1,11,12,0.314621712896157,0.4012922468084512,0.7759133553049576,22.586835315673294,22.586835315673294,0.1769533597866147,0.08667053391229423,0.9669616493028729,1.274761052334145,0.4473594479427805,10
P59,2,9,10,0.32785274912392776,0.24748801801516063,0.03363204030381984,88.07266257789868,88.07266257789868,0.3182273154568912,0.08036473110876713,0.8762802113351963,2.2777470486123073,-0.4732887327451776,10
P59,3,10,10,0.24778753646097249,0.1864526675058743,0.6396872434091884,43.140119657203336,43.140119657203336,0.4305029656127226,0.06133486895509818,0.7958896765926848,2.5738342984295164,0.280913606606903,10
P59,4,8,8,0.1660188486917999,0.38981944261031126,0.6764990411208386,24.227671352074932,24.227671352074932,0.328454965961734,0.22380059391851137,0.5757763387098642,1.5921985647962558,0.2399018093878127,10
P60,1,10,11,0.3812895714807599,0.42107448240742823,0.5989152183404728,43.96899679599144,43.96899679599144,0.6606364807928111,0.039784910926668304,1.3995864953190236,2.565675615653774,0.04542787057283615,10
P60,2,9,9,0.35835166365114857,0.6081738143795008,0.09824887494562544,83.67266676799446,83.67266676799446,0.5928077944553269,0.24982215072835223,1.1000534526508827,7.9934830349410255,-3.575074784440086,10
P60,3,11,11,0.29791540718670034,0.120493137197575,0.04460853666019521,79.97722166489025,79.97722166489025,0.4116261981045823,0.17742226998912536,0.4991381765898528,1.0906631590235318,0.1867600232333848,10
P60,4,9,9,0.2397453111693172,0.36688144537643796,0.9077701131644168,6.778523904937154,6.778523904937154,0.3651216825981311,0.12713613420712078,0.7695441052886816,2.2335344172530003,0.5219971373481023,10
