participant_id,comparison,condition_pair,color,contingency,dominant_cosine,top2_mean_angle_deg,top2_max_angle_deg,eigenvalue_distance,spectral_radius_diff,operator_frobenius_distance
698754c1f51d3f9181f7952b,same_color_diff_contingency,A1vB1,green,right_rich,0.0737421660187716,52.19178964836324,52.19178964836324,0.35562108031004,0.003502034191755321,1.0495013172083967
698754c1f51d3f9181f7952b,diff_color_same_contingency,A1vB1,green,right_rich,0.3941867300484342,19.40063917837265,19.40063917837265,0.5004322683088692,0.015758534221319342,0.5658902279458075
698754c1f51d3f9181f7952b,same_color_diff_contingency,B1vA2,blue,right_rich,0.6786248952792191,35.13916110341936,70.27832220683872,0.724464243017193,0.13040693571933065,1.2211554951137384
698754c1f51d3f9181f7952b,diff_color_same_contingency,B1vA2,blue,right_rich,0.2768171632931648,37.89675646948589,75.79351293897177,0.04741645171556333,0.04741645171556333,1.030275007541682
698754c1f51d3f9181f7952b,same_color_diff_contingency,B1vA2,green,left_rich,0.8335723742978961,43.48049859059909,86.96099632742454,0.5588973556118632,0.05967295174512735,0.9662567183035278
698754c1f51d3f9181f7952b,diff_color_same_contingency,B1vA2,green,left_rich,0.5352901273530255,3.283403926104437,6.566807852208851,0.11815043568976663,0.11815043568976663,1.4633026580014732
699b19eb2744be8e2c9e73ed,same_color_diff_contingency,A1vB1,blue,right_rich,0.5286076382522615,53.05804615249613,53.05804615249613,0.7347349209711073,0.4501530357167023,0.9589111033633092
699b19eb2744be8e2c9e73ed,diff_color_same_contingency,A1vB1,blue,right_rich,0.24130091715093355,11.141592513790615,11.141592513790615,0.8706007860468329,0.5901688593865185,0.8675527704717882
699b19eb2744be8e2c9e73ed,same_color_diff_contingency,A1vB1,green,left_rich,0.1091930285089772,18.184883336652547,18.184883336652547,0.8071815721205594,0.33154572188817677,1.1091964001696737
699b19eb2744be8e2c9e73ed,diff_color_same_contingency,A1vB1,green,left_rich,0.23415891335875857,74.38506601435417,74.38506601435417,0.6946323347194764,0.19152989821836053,1.130135527285971
699b19eb2744be8e2c9e73ed,same_color_diff_contingency,B1vA2,blue,left_rich,0.6308402500287921,20.02069394293917,40.041387885878315,0.04217659821471775,0.04217659821471775,0.9511218065630855
699b19eb2744be8e2c9e73ed,diff_color_same_contingency,B1vA2,blue,left_rich,0.9726016897271643,41.08658454464568,82.17316908929136,0.03279077172919842,0.03279077172919842,1.3650878351945617
699b19eb2744be8e2c9e73ed,same_color_diff_contingency,B1vA2,green,right_rich,0.8299529756588895,10.13171928426177,20.26343856852353,0.10722505194061782,0.10722505194061782,0.8584593193810122
699b19eb2744be8e2c9e73ed,diff_color_same_contingency,B1vA2,green,right_rich,0.866929219213337,44.586049677844265,89.17209850191489,0.09783922545509849,0.09783922545509849,1.0465741990612032
69ab872f2dc6e02760face50,same_color_diff_contingency,A1vB1,blue,left_rich,0.5380496827126882,1.5357577814366552,1.5357577814366552,0.30149882338788436,0.220031033966746,0.6033636100043503
